"docno";"lp";"date_bt_ini";"date_com_as";"date_com_ini";"date_com_out";"date_bt_out";"phase1";"phase2";"phase3";"phase4";"phase_total";"completed";"zustimmg";"election";"leadingcom";"compresOpp";"potLoss_emp";"potGain_emp";"potLoss_same90";"potGain_same90";"potLoss_past";"potGain_past";"potLoss_com";"potGain_com"
"17/2251";17;"2010-06-21";"2010-07-01";"2010-07-07";"2010-07-09";"2010-09-30";10;6;2;83;101;1;1;0;5;0;0;0;0;0;0;0;0;0
"17/2252";17;"2010-06-21";"2010-07-01";"2010-07-07";"2010-07-09";"2010-09-30";10;6;2;83;101;1;1;0;5;0;0;0;0;0;0;0;0;0
"17/2253";17;"2010-06-21";"2010-07-01";"2010-07-07";"2010-07-09";"2010-09-30";10;6;2;83;101;1;1;0;5;0;0;0;0;0;0;0;0;0
"17/2254";17;"2010-06-21";"2010-07-01";"2010-07-07";"2010-07-09";"2010-09-30";10;6;2;83;101;1;1;0;5;0;0;0;0;0;0;0;0;0
"17/2255";17;"2010-06-21";"2010-07-01";"2010-07-07";"2010-07-09";"2010-09-30";10;6;2;83;101;1;1;0;5;0;0;0;0;0;0;0;0;0
"17/2279";17;"2010-06-23";"2010-07-08";"2010-09-29";"2010-09-30";"2010-10-07";15;83;1;7;106;1;0;0;13;0;0;0;0;0;0;0;0;0
"17/2413";17;"2010-07-06";"2010-07-09";"2010-10-27";"2010-11-10";"2010-11-11";3;110;14;1;128;1;0;0;2;1;0;0;0;0;0;0;0;0
"17/2500";17;"2010-08-13";"2010-09-17";"2010-09-29";"2010-11-19";"2010-11-26";35;12;51;7;105;1;0;0;5;1;0;0;0;0;0;0;0;0
"17/2628";17;"2010-07-21";"2010-09-16";"2010-09-29";"2010-10-27";"2010-10-28";57;13;28;1;99;1;0;0;12;0;0;0;0;0;0;0;0;0
"17/2629";17;"2010-07-21";"2010-09-16";"2010-09-29";"2010-10-06";"2010-10-07";57;13;7;1;78;1;1;0;12;0;0;0;0;0;0;0;0;0
"17/2637";17;"2010-07-22";"2010-09-30";"2010-10-06";"2010-11-10";"2010-11-11";70;6;35;1;112;1;0;0;13;0;0;0;0;0;0;0;0;0
"17/2764";17;"2010-08-18";"2010-09-16";"2010-09-29";"2010-09-30";"2010-10-28";29;13;1;28;71;1;0;0;13;0;0;0;0;0;0;0;0;0
"17/2866";17;"2010-09-06";"2010-09-16";"2010-09-29";"2010-10-05";"2010-10-07";10;13;6;2;31;1;1;0;7;1;0;0;0;0;0;0;0;0
"17/3022";17;"2010-09-27";"2010-09-30";"2010-10-06";"2010-10-27";"2010-10-28";3;6;21;1;31;1;1;0;1;1;0;0;0;0;0;0;0;0
"17/3023";17;"2010-09-27";"2010-09-30";"2010-10-06";"2010-12-01";"2010-12-02";3;6;56;1;66;1;0;0;5;0;0;0;0;0;0;0;0;0
"17/3024";17;"2010-09-27";"2010-10-01";"2010-10-06";"2010-10-26";"2010-10-28";4;5;20;2;31;1;1;0;5;0;0;0;0;0;0;0;0;0
"17/3025";17;"2010-09-27";"2010-09-30";"2010-10-06";"2010-12-01";"2010-12-02";3;6;56;1;66;1;1;0;5;0;0;0;0;0;0;0;0;0
"17/3026";17;"2010-09-27";"2010-09-30";"2010-10-06";"2010-10-06";"2010-10-07";3;6;0;1;10;1;1;0;5;0;0;0;0;0;0;0;0;0
"17/3027";17;"2010-09-27";"2010-09-30";"2010-10-27";"2010-10-27";"2010-10-28";3;27;0;1;31;1;0;0;8;0;0;0;0;0;0;0;0;0
"17/3030";17;"2010-09-27";"2010-09-30";"2010-10-01";"2010-10-26";"2010-10-28";3;1;25;2;31;1;0;0;5;1;0;0;0;0;0;0;0;0
"17/3040";17;"2010-09-28";"2010-09-30";"2010-11-08";"2010-11-10";"2010-11-12";2;39;2;2;45;1;0;0;2;1;0;0;0;0;0;0;0;0
"17/3051";17;"2010-09-28";"2010-10-01";"2010-10-06";"2010-10-26";"2010-10-28";3;5;20;2;30;1;0;0;7;1;0;0;0;0;0;0;0;0
"17/3052";17;"2010-09-28";"2010-10-01";"2010-10-06";"2010-10-26";"2010-10-28";3;5;20;2;30;1;0;0;7;1;0;0;0;0;0;0;0;0
"17/3053";17;"2010-09-28";"2010-10-01";"2010-10-06";"2010-10-26";"2010-10-28";3;5;20;2;30;1;0;0;5;1;0;0;0;0;0;0;0;0
"17/3054";17;"2010-09-28";"2010-10-01";"2010-10-06";"2010-10-26";"2010-10-28";3;5;20;2;30;0;0;0;5;1;0;0;0;0;0;0;0;0
"17/3055";17;"2010-09-27";"2010-10-01";"2010-10-06";"2010-12-15";"2010-12-16";4;5;70;1;80;1;0;0;5;0;0;0;0;0;0;0;0;0
"17/3117";17;"2010-10-01";"2010-10-07";"2010-10-27";"2010-10-28";"2010-11-11";6;20;1;14;41;1;1;0;3;0;0;0;0;0;0;0;0;0
"17/3118";17;"2010-10-01";"2010-10-07";"2010-10-27";"2010-10-27";"2010-10-28";6;20;0;1;27;1;1;0;6;0;0;0;0;0;0;0;0;0
"17/3119";17;"2010-10-01";"2010-10-07";"2010-10-27";"2010-11-23";"2010-11-24";6;20;27;1;54;1;0;0;12;0;0;0;0;0;0;0;0;0
"17/3120";17;"2010-10-01";"2010-10-07";"2010-10-27";"2010-10-29";"2010-11-11";6;20;2;13;41;1;1;0;2;1;0;0;0;0;0;0;0;0
"17/3121";17;"2010-10-01";"2010-10-07";"2010-12-01";"2010-12-14";"2010-12-16";6;55;13;2;76;1;1;0;1;1;0;0;0;0;0;0;0;0
"17/3122";17;"2010-10-01";"2010-11-11";"2010-12-01";"2011-05-25";"2011-05-26";41;20;175;1;237;1;0;0;13;0;0;0;0;0;0;0;0;0
"17/3123";17;"2010-10-01";"2010-10-28";"2010-12-01";"2010-12-06";"2010-12-16";27;34;5;10;76;1;0;0;13;0;0;0;0;0;0;0;0;0
"17/3124";17;"2010-10-01";"2010-10-28";"2010-12-01";"2010-12-06";"2010-12-16";27;34;5;10;76;1;0;0;13;0;0;0;0;0;0;0;0;0
"17/3125";17;"2010-10-01";"2010-10-28";"2010-11-10";"2010-11-10";"2010-11-11";27;13;0;1;41;1;0;0;8;1;0;0;0;0;0;0;0;0
"17/3183";17;"2010-10-05";"2010-10-07";"2010-11-10";"2010-12-15";"2010-12-17";2;34;35;2;73;1;0;0;5;1;0;0;0;0;0;0;0;0
"17/3305";17;"2010-10-14";"2010-10-29";"2010-11-10";"2011-02-15";"2011-02-24";15;12;97;9;133;1;1;0;13;0;0;0;0;0;0;0;0;0
"17/3306";17;"2010-10-14";"2010-10-28";"2010-12-01";"2010-12-01";"2010-12-16";14;34;0;15;63;1;1;0;12;0;0;0;0;0;0;0;0;0
"17/3353";17;"2010-10-21";"2010-10-28";"2010-11-10";"2010-11-10";"2010-11-11";7;13;0;1;21;1;0;0;5;0;0;0;0;0;0;0;0;0
"17/3354";17;"2010-10-21";"2010-10-28";"2010-11-10";"2011-01-19";"2011-01-20";7;13;70;1;91;1;1;0;3;0;0;0;0;0;0;0;0;0
"17/3355";17;"2010-10-21";"2010-12-03";"2010-12-15";"2012-03-28";"2012-03-29";43;12;469;1;525;1;0;0;13;0;0;0;0;0;0;0;0;0
"17/3356";17;"2010-10-21";"2010-10-28";"2010-11-10";"2010-12-01";"2010-12-02";7;13;21;1;42;1;0;0;13;0;0;0;0;0;0;0;0;0
"17/3357";17;"2010-10-21";"2010-12-02";"2010-12-15";"2010-12-15";"2010-12-16";42;13;0;1;56;1;1;0;8;0;0;0;0;0;0;0;0;0
"17/3358";17;"2010-10-21";"2010-11-11";"2010-12-01";"2010-12-01";"2010-12-02";21;20;0;1;42;1;1;0;5;0;0;0;0;0;0;0;0;0
"17/3359";17;"2010-10-21";"2010-10-28";"2010-11-10";"2010-11-10";"2010-11-11";7;13;0;1;21;1;1;0;10;1;0;0;0;0;0;0;0;0
"17/3403";17;"2010-10-26";"2010-10-29";"2010-11-10";"2010-12-01";"2010-12-02";3;12;21;1;37;1;0;0;13;0;0;0;0;0;0;0;0;0
"17/3617";17;"2010-11-04";"2010-11-11";"2010-12-15";"2011-04-13";"2011-04-14";7;34;119;1;161;1;1;0;13;0;0;0;0;0;0;0;0;0
"17/3628";17;"2010-11-08";"2010-11-12";"2010-11-26";"2011-02-09";"2011-02-11";4;14;75;2;95;1;0;0;5;0;0;0;0;0;0;0;0;0
"17/3629";17;"2010-11-08";"2010-11-11";"2010-12-01";"2011-02-23";"2011-02-24";3;20;84;1;108;1;0;0;7;1;0;0;0;0;0;0;0;0
"17/3630";17;"2010-11-08";"2010-11-11";"2010-12-15";"2011-02-23";"2011-02-24";3;34;70;1;108;1;0;0;3;0;0;0;0;0;0;0;0;0
"17/3631";17;"2010-11-08";"2010-11-11";"2010-11-12";"2010-12-01";"2010-12-03";3;1;19;2;25;1;0;0;2;1;0;0;0;0;0;0;0;0
"17/3632";17;"2010-11-08";"2010-11-11";"2010-12-01";"2011-01-28";"2011-02-10";3;20;58;13;94;1;1;0;5;0;0;0;0;0;0;0;0;0
"17/3800";17;"2010-11-17";"2010-12-02";"2010-12-15";"2011-02-08";"2011-02-10";15;13;55;2;85;1;1;0;1;1;0;0;0;0;0;0;0;0
"17/3801";17;"2010-11-17";"2010-11-24";"2010-12-01";"2010-12-06";"2010-12-16";7;7;5;10;29;1;0;0;13;0;0;0;0;0;0;0;0;0
"17/3802";17;"2010-11-17";"2011-01-20";"2011-01-26";"2011-09-28";"2011-09-29";64;6;245;1;316;1;1;0;13;0;0;0;0;0;0;0;0;0
"17/3958";17;"2010-11-29";"2010-12-01";"2010-12-01";"2010-12-01";"2010-12-03";2;0;0;2;4;1;1;0;2;1;0;0;0;0;0;0;0;0
"17/3959";17;"2010-11-29";"2010-12-02";"2010-12-15";"2010-12-17";"2011-01-20";3;13;2;34;52;1;1;0;5;0;0;0;0;0;0;0;0;0
"17/3960";17;"2010-11-29";"2010-12-02";"2010-12-15";"2011-01-27";"2011-02-10";3;13;43;14;73;1;1;0;5;0;0;0;0;0;0;0;0;0
"17/3961";17;"2010-11-29";"2010-12-02";"2010-12-15";"2010-12-17";"2011-01-20";3;13;2;34;52;1;1;0;5;0;0;0;0;0;0;0;0;0
"17/3962";17;"2010-11-29";"2010-12-02";"2010-12-15";"2010-12-17";"2011-01-20";3;13;2;34;52;1;1;0;5;0;0;0;0;0;0;0;0;0
"17/3963";17;"2010-11-29";"2010-12-16";"2011-01-19";"2011-01-21";"2011-02-10";17;34;2;20;73;1;1;0;8;0;0;0;0;0;0;0;0;0
"17/3972";17;"2010-11-30";"2010-12-02";"2010-12-15";"2011-06-29";"2011-06-30";2;13;196;1;212;1;0;0;3;0;0;0;0;0;0;0;0;0
"17/3983";17;"2010-11-30";"2010-12-16";"2011-01-19";"2011-01-26";"2011-01-27";16;34;7;1;58;1;0;0;12;0;0;0;0;0;0;0;0;0
"17/41";17;"2009-11-18";"2009-11-26";"2009-11-26";"2009-12-02";"2009-12-04";8;0;6;2;16;1;0;0;2;1;0;0;0;0;0;0;0;0
"17/4143";17;"2010-12-08";"2010-12-16";"2011-01-19";"2011-07-06";"2011-07-07";8;34;168;1;211;1;0;0;13;0;0;0;0;0;0;0;0;1
"17/4144";17;"2010-12-08";"2011-02-10";"2011-03-16";"2011-03-22";"2011-03-24";64;34;6;2;106;1;1;0;1;1;0;0;0;0;0;0;0;0
"17/4182";17;"2010-12-14";"2010-12-16";"2011-01-19";"2011-03-16";"2011-03-17";2;34;56;1;93;1;0;0;5;0;0;0;0;0;0;0;0;0
"17/4231";17;"2010-12-15";"2011-01-20";"2011-01-26";"2011-02-09";"2011-02-10";36;6;14;1;57;1;1;0;6;0;0;0;0;0;0;0;0;0
"17/427";17;"2010-01-13";"2010-01-21";"2010-01-27";"2010-01-28";"2010-02-25";8;6;1;28;43;1;0;0;3;0;0;0;0;0;0;0;0;0
"17/428";17;"2010-01-13";"2010-01-21";"2010-01-27";"2010-01-28";"2010-02-25";8;6;1;28;43;1;1;0;2;1;0;0;0;0;0;0;0;0
"17/4381";17;"2011-01-06";"2011-02-10";"2011-02-23";"2011-03-15";"2011-03-17";35;13;20;2;70;1;0;0;6;0;0;1;0;1;0;1;0;0
"17/4401";17;"2011-01-13";"2011-01-20";"2011-02-23";"2011-03-16";"2011-03-17";7;34;21;1;63;1;0;0;3;0;0;1;0;1;0;1;0;1
"17/4510";17;"2011-01-24";"2011-01-27";"2011-02-23";"2011-04-06";"2011-04-08";3;27;42;2;74;1;1;0;5;0;0;1;0;1;0;1;0;1
"17/4558";17;"2011-01-26";"2011-02-10";"2011-02-23";"2011-03-22";"2011-03-24";15;13;27;2;57;1;0;0;6;0;0;1;0;1;0;1;0;1
"17/4803";17;"2011-02-17";"2011-02-24";"2011-03-14";"2011-03-23";"2011-03-24";7;18;9;1;35;1;0;0;10;0;0;1;0;1;0;1;0;1
"17/4804";17;"2011-02-17";"2011-02-24";"2011-02-25";"2011-03-23";"2011-03-24";7;1;26;1;35;1;0;0;2;1;0;1;0;1;0;1;0;1
"17/4805";17;"2011-02-17";"2011-02-24";"2011-04-03";"2011-04-13";"2011-04-14";7;38;10;1;56;1;0;0;12;0;0;1;0;1;0;1;0;1
"17/4806";17;"2011-02-17";"2011-02-24";"2011-03-16";"2011-03-23";"2011-03-24";7;20;7;1;35;1;1;0;5;0;0;1;0;1;0;1;0;1
"17/4807";17;"2011-02-17";"2011-02-24";"2011-03-16";"2011-03-16";"2011-03-24";7;20;0;8;35;1;1;0;5;0;0;1;0;1;0;1;0;1
"17/4808";17;"2011-02-17";"2011-03-17";"2011-03-18";"2011-04-06";"2011-04-07";28;1;19;1;49;1;0;0;2;1;0;1;0;1;0;1;0;1
"17/4809";17;"2011-02-17";"2011-02-24";"2011-03-16";"2011-03-16";"2011-03-24";7;20;0;8;35;1;0;0;8;1;0;1;0;1;0;1;0;1
"17/4810";17;"2011-02-17";"2011-02-24";"2011-03-16";"2011-03-16";"2011-03-24";7;20;0;8;35;1;0;0;8;1;0;1;0;1;0;1;0;1
"17/4821";17;"2011-02-21";"2011-02-24";"2011-03-14";"2011-03-23";"2011-03-24";3;18;9;1;31;1;0;0;8;1;0;1;0;1;0;1;0;1
"17/4887";17;"2011-02-23";"2011-03-17";"2011-03-23";"2011-03-23";"2011-03-24";22;6;0;1;29;1;0;0;13;0;0;1;0;1;0;1;0;1
"17/4978";17;"2011-03-02";"2011-03-17";"2011-04-06";"2011-04-13";"2011-04-14";15;20;7;1;43;1;1;0;2;1;0;1;0;1;0;1;0;1
"17/4979";17;"2011-03-02";"2011-03-17";"2011-03-23";"2011-04-13";"2011-04-15";15;6;21;2;44;1;0;0;1;1;0;1;0;1;0;1;0;1
"17/4981";17;"2011-03-02";"2011-03-17";"2011-03-23";"2011-04-05";"2011-04-07";15;6;13;2;36;1;0;0;1;1;0;1;0;1;0;1;0;1
"17/4984";17;"2011-03-03";"2011-03-17";"2011-03-23";"2011-05-25";"2011-05-26";14;6;63;1;84;1;1;0;6;0;0;1;0;1;0;1;0;1
"17/4985";17;"2011-03-03";"2011-03-17";"2011-03-23";"2011-03-23";"2011-03-24";14;6;0;1;21;1;0;0;6;0;0;1;0;1;0;1;0;1
"17/506";17;"2010-01-25";"2010-01-28";"2010-02-09";"2010-03-03";"2010-03-05";3;12;22;2;39;1;1;0;5;0;0;0;0;0;0;0;0;0
"17/507";17;"2010-01-25";"2010-01-29";"2010-02-09";"2010-03-03";"2010-03-05";4;11;22;2;39;1;1;0;5;1;0;0;0;0;0;0;0;0
"17/5096";17;"2011-03-18";"2011-03-24";"2011-05-11";"2012-03-05";"2012-03-08";6;48;299;3;356;1;1;0;3;0;0;1;0;1;0;1;0;1
"17/5097";17;"2011-03-17";"2011-03-24";"2011-05-11";"2011-05-13";"2011-05-26";7;48;2;13;70;1;0;0;13;0;0;1;0;1;0;1;0;1
"17/5125";17;"2011-03-21";"2011-03-25";"2011-04-06";"2011-06-08";"2011-06-09";4;12;63;1;80;1;1;0;5;0;0;1;0;1;0;1;0;1
"17/5126";17;"2011-03-21";"2011-03-24";"2011-11-30";"2011-12-01";"2011-12-15";3;251;1;14;269;1;1;0;13;0;0;1;0;1;0;1;0;1
"17/5127";17;"2011-03-21";"2011-03-24";"2011-04-06";"2011-04-13";"2011-04-14";3;13;7;1;24;1;1;0;5;0;0;1;0;1;0;1;0;1
"17/5128";17;"2011-03-21";"2011-03-24";"2011-03-31";"2011-04-12";"2011-04-14";3;7;12;2;24;1;1;0;5;0;0;1;0;1;0;1;0;1
"17/5129";17;"2011-03-21";"2011-03-24";"2011-04-06";"2011-04-12";"2011-04-14";3;13;6;2;24;1;1;0;5;0;0;1;0;1;0;1;0;1
"17/5130";17;"2011-03-21";"2011-03-24";"2011-04-06";"2011-04-12";"2011-04-14";3;13;6;2;24;1;1;0;5;0;0;1;0;1;0;1;0;1
"17/5178";17;"2011-03-22";"2011-03-24";"2011-05-25";"2011-06-08";"2011-06-09";2;62;14;1;79;1;0;0;2;1;0;1;0;1;0;1;0;1
"17/5224";17;"2011-02-23";"2011-04-07";"2011-04-13";"2011-10-20";"2011-10-27";43;6;190;7;246;1;0;0;13;0;0;1;0;1;0;1;0;1
"17/5261";17;"2011-03-23";"2011-04-07";"2011-04-13";"2011-04-13";"2011-04-14";15;6;0;1;22;1;1;0;6;0;0;1;0;1;0;1;0;1
"17/5262";17;"2011-03-24";"2011-04-07";"2011-04-08";"2011-05-11";"2011-05-12";14;1;33;1;49;1;1;0;12;0;0;1;0;1;0;1;0;1
"17/5263";17;"2011-03-24";"2011-04-07";"2011-04-13";"2011-06-16";"2011-07-07";14;6;64;21;105;1;0;0;8;0;0;1;0;1;0;1;0;1
"17/5264";17;"2011-03-24";"2011-04-07";"2011-04-08";"2011-04-14";"2011-05-12";14;1;6;28;49;1;1;0;12;0;0;1;0;1;0;1;0;1
"17/5296";17;"2011-03-29";"2011-04-07";"2011-04-11";"2011-06-08";"2011-06-09";9;4;58;1;72;1;0;0;7;1;0;0;0;0;0;0;0;0
"17/5311";17;"2011-03-30";"2011-04-07";"2011-04-13";"2011-05-11";"2011-05-12";8;6;28;1;43;1;1;0;2;1;0;0;0;0;0;0;0;0
"17/5312";17;"2011-03-30";"2011-04-07";"2011-04-07";"2011-05-11";"2011-05-12";8;0;34;1;43;1;1;0;12;0;0;0;0;0;0;0;0;0
"17/5334";17;"2011-04-01";"2011-04-07";"2011-04-13";"2011-07-01";"2011-07-07";6;6;79;6;97;1;0;0;13;0;0;0;0;0;0;0;0;0
"17/5335";17;"2011-04-01";"2011-04-14";"2011-05-12";"2011-12-01";"2011-12-15";13;28;203;14;258;1;0;0;13;0;0;0;0;0;0;0;0;0
"17/5391";17;"2011-04-06";"2011-07-07";"2011-10-19";"2011-11-09";"2011-11-10";92;104;21;1;218;1;0;0;13;0;0;0;0;0;0;0;0;0
"17/5515";17;"2011-04-13";"2011-07-07";"2011-09-21";"2011-09-28";"2011-09-29";85;76;7;1;169;1;0;0;3;0;0;0;0;0;0;0;0;0
"17/5707";17;"2011-05-04";"2011-05-12";"2011-05-19";"2011-10-26";"2011-10-27";8;7;160;1;176;1;1;0;12;0;0;0;0;0;0;0;0;0
"17/5709";17;"2011-05-04";"2011-05-12";"2011-05-19";"2011-05-25";"2011-05-26";8;7;6;1;22;1;0;0;7;1;0;0;0;0;0;0;0;0
"17/5712";17;"2011-05-04";"2011-06-30";"2011-10-26";"2011-10-26";"2011-10-27";57;118;0;1;176;1;0;0;13;0;0;0;0;0;0;0;0;0
"17/5750";17;"2011-05-09";"2011-05-12";"2011-05-20";"2011-07-06";"2011-07-07";3;8;47;1;59;1;1;0;7;1;0;0;0;0;0;0;0;0
"17/5761";17;"2011-05-10";"2011-05-12";"2011-05-25";"2011-05-25";"2011-05-26";2;13;0;1;16;1;1;0;2;1;0;0;0;0;0;0;0;0
"17/5804";17;"2011-05-12";"2011-05-26";"2011-06-08";"2011-06-08";"2011-06-09";14;13;0;1;28;1;0;0;6;0;0;0;0;0;0;0;0;0
"17/5894";17;"2011-05-24";"2011-05-26";"2011-06-08";"2011-09-27";"2011-09-30";2;13;111;3;129;1;1;0;10;0;0;0;0;0;0;0;0;0
"17/6000";17;"2011-06-06";"2011-06-09";"2011-06-30";"2011-10-19";"2011-10-20";3;21;111;1;136;1;0;0;10;0;0;0;0;0;0;0;0;0
"17/6039";17;"2011-06-01";"2011-06-09";"2011-06-30";"2011-07-06";"2011-07-07";8;21;6;1;36;1;1;0;7;1;0;0;0;0;0;0;0;0
"17/6051";17;"2011-06-06";"2011-06-09";"2011-06-29";"2011-10-25";"2011-10-27";3;20;118;2;143;1;0;0;5;0;0;0;0;0;0;0;0;0
"17/6052";17;"2011-06-06";"2011-06-10";"2011-06-23";"2011-10-26";"2011-10-28";4;13;125;2;144;1;1;0;7;1;0;0;0;0;0;0;0;0
"17/6053";17;"2011-06-06";"2011-06-09";"2011-06-27";"2011-07-06";"2011-07-07";3;18;9;1;31;1;1;0;3;0;0;0;0;0;0;0;0;0
"17/6054";17;"2011-06-06";"2011-06-09";"2011-07-06";"2011-07-06";"2011-07-07";3;27;0;1;31;1;0;0;7;1;0;0;0;0;0;0;0;0
"17/6055";17;"2011-06-06";"2011-06-09";"2011-06-30";"2011-07-06";"2011-07-07";3;21;6;1;31;1;1;0;7;1;0;0;0;0;0;0;0;0
"17/6056";17;"2011-06-06";"2011-06-09";"2011-06-29";"2011-07-01";"2011-07-07";3;20;2;6;31;1;1;0;5;0;0;0;0;0;0;0;0;0
"17/6057";17;"2011-06-06";"2011-06-09";"2011-06-29";"2011-07-01";"2011-07-07";3;20;2;6;31;1;1;0;5;0;0;0;0;0;0;0;0;0
"17/6058";17;"2011-06-06";"2011-06-09";"2011-06-29";"2011-07-01";"2011-07-07";3;20;2;6;31;1;1;0;5;0;0;0;0;0;0;0;0;0
"17/6059";17;"2011-06-06";"2011-06-09";"2011-06-29";"2011-07-01";"2011-07-07";3;20;2;6;31;1;1;0;5;0;0;0;0;0;0;0;0;0
"17/6060";17;"2011-06-06";"2011-06-09";"2011-06-29";"2011-07-01";"2011-07-07";3;20;2;6;31;1;1;0;5;0;0;0;0;0;0;0;0;0
"17/6061";17;"2011-06-06";"2011-06-09";"2011-06-29";"2011-07-05";"2011-07-07";3;20;6;2;31;1;1;0;1;1;0;0;0;0;0;0;0;0
"17/6062";17;"2011-06-06";"2011-06-09";"2011-06-23";"2011-07-01";"2011-07-07";3;14;8;6;31;1;0;0;8;0;0;0;0;0;0;0;0;0
"17/6063";17;"2011-06-06";"2011-06-09";"2011-06-23";"2011-07-01";"2011-07-07";3;14;8;6;31;1;0;0;8;0;0;0;0;0;0;0;0;0
"17/6070";17;"2011-06-06";"2011-06-09";"2011-06-23";"2011-06-29";"2011-06-30";3;14;6;1;24;1;0;0;7;1;0;0;0;0;0;0;0;0
"17/6071";17;"2011-06-06";"2011-06-09";"2011-06-23";"2011-06-29";"2011-06-30";3;14;6;1;24;1;0;0;7;1;0;0;0;0;0;0;0;0
"17/6072";17;"2011-06-06";"2011-06-09";"2011-06-20";"2011-06-29";"2011-06-30";3;11;9;1;24;1;0;0;12;0;0;0;0;0;0;0;0;0
"17/6073";17;"2011-06-06";"2011-06-09";"2011-06-20";"2011-06-29";"2011-06-30";3;11;9;1;24;1;0;0;12;0;0;0;0;0;0;0;0;0
"17/6207";17;"2011-06-15";"2011-09-22";"2011-10-19";"2011-10-21";"2011-10-27";99;27;2;6;134;1;1;0;10;0;0;0;0;0;0;0;0;0
"17/6208";17;"2011-06-15";"2011-06-30";"2011-07-06";"2011-07-06";"2011-07-07";15;6;0;1;22;1;0;0;10;1;0;0;0;0;0;0;0;0
"17/6251";17;"2011-06-22";"2011-06-29";"2011-06-29";"2011-06-29";"2011-06-30";7;0;0;1;8;1;1;0;5;0;0;0;0;0;0;0;0;0
"17/6252";17;"2011-06-22";"2011-06-29";"2011-06-29";"2011-06-29";"2011-06-30";7;0;0;1;8;1;0;0;5;1;0;0;0;0;0;0;0;0
"17/6253";17;"2011-06-22";"2011-06-29";"2011-06-29";"2011-06-29";"2011-06-30";7;0;0;1;8;1;0;0;1;1;0;0;0;0;0;0;0;0
"17/6254";17;"2011-06-22";"2011-06-29";"2011-06-29";"2011-06-29";"2011-06-30";7;0;0;1;8;1;0;0;1;1;0;0;0;0;0;0;0;0
"17/6255";17;"2011-06-22";"2011-06-30";"2011-09-22";"2011-10-26";"2011-10-27";8;84;34;1;127;1;0;0;5;0;0;0;0;0;0;0;0;0
"17/6256";17;"2011-06-22";"2011-07-01";"2011-07-06";"2011-10-26";"2011-10-27";9;5;112;1;127;1;1;0;10;0;0;0;0;0;0;0;0;0
"17/6257";17;"2011-06-22";"2011-06-30";"2011-07-06";"2011-07-12";"2011-09-21";8;6;6;71;91;1;1;0;5;0;0;0;0;0;0;0;0;0
"17/6258";17;"2011-06-22";"2011-06-30";"2011-07-06";"2011-07-12";"2011-09-21";8;6;6;71;91;1;1;0;5;0;0;0;0;0;0;0;0;0
"17/6259";17;"2011-06-22";"2011-06-30";"2011-07-06";"2011-07-12";"2011-09-21";8;6;6;71;91;1;1;0;5;0;0;0;0;0;0;0;0;0
"17/6260";17;"2011-06-22";"2011-07-01";"2011-09-15";"2011-09-28";"2011-09-29";9;76;13;1;99;1;1;0;10;1;0;0;0;0;0;0;0;0
"17/6261";17;"2011-06-22";"2011-07-07";"2011-09-21";"2013-03-13";"2013-03-14";15;76;539;1;631;1;0;0;13;0;0;0;0;0;0;0;0;0
"17/6262";17;"2011-06-22";"2011-07-07";"2011-09-13";"2011-09-21";"2011-09-22";15;68;8;1;92;1;0;0;1;1;0;0;0;0;0;0;0;0
"17/6263";17;"2011-06-22";"2011-06-30";"2011-09-08";"2011-10-26";"2011-10-27";8;70;48;1;127;1;1;0;5;0;0;0;0;0;0;0;0;0
"17/6276";17;"2011-06-24";"2011-06-30";"2011-07-06";"2011-09-21";"2011-09-23";6;6;77;2;91;1;1;0;2;1;0;0;0;0;0;0;0;0
"17/6277";17;"2011-06-24";"2011-07-01";"2011-08-05";"2011-09-21";"2011-09-23";7;35;47;2;91;1;0;0;2;1;0;0;0;0;0;0;0;0
"17/6278";17;"2011-06-24";"2011-06-30";"2011-09-09";"2011-09-21";"2011-09-22";6;71;12;1;90;1;0;0;12;0;0;0;0;0;0;0;0;0
"17/6290";17;"2011-06-28";"2011-06-30";"2011-09-05";"2011-09-22";"2011-09-29";2;67;17;7;93;1;0;0;3;0;0;0;0;0;0;0;0;0
"17/6332";17;"2011-06-29";"2011-07-07";"2011-09-28";"2011-11-30";"2011-12-01";8;83;63;1;155;1;1;0;6;0;0;0;0;0;0;0;0;0
"17/6334";17;"2011-06-29";"2011-07-07";"2011-09-13";"2011-09-28";"2011-09-29";8;68;15;1;92;1;0;0;1;1;0;0;0;0;0;0;0;0
"17/6600";17;"2011-08-12";"2011-09-09";"2011-09-28";"2011-11-18";"2011-11-25";28;19;51;7;105;1;0;0;5;1;0;0;0;0;0;0;0;0
"17/6610";17;"2011-07-15";"2011-09-08";"2011-10-19";"2011-10-31";"2011-11-10";55;41;12;10;118;1;1;0;13;0;0;0;0;0;0;0;0;0
"17/6611";17;"2011-07-15";"2011-09-08";"2011-10-19";"2011-10-26";"2011-10-27";55;41;7;1;104;1;1;0;7;1;0;0;0;0;0;0;0;0
"17/6612";17;"2011-07-15";"2011-09-08";"2011-10-19";"2011-10-26";"2011-10-27";55;41;7;1;104;1;0;0;7;1;0;0;0;0;0;0;0;0
"17/6613";17;"2011-07-15";"2011-09-22";"2011-09-28";"2011-10-11";"2011-10-20";69;6;13;9;97;1;1;0;5;0;0;0;0;0;0;0;0;0
