"lp";"date_bt_ini";"date_bt_out";"phase_total";"zustimmg";"leadingcom";"completed";"nummer";"election";"potLoss_same90";"potGain_same90"
15;"2003-03-24";"2003-05-08";45;1;3;1;5136;0;0;0
15;"2003-05-02";"2003-06-05";34;1;7;1;5146;0;0;0
15;"2003-04-30";"2003-06-05";36;1;2;1;5147;0;0;0
15;"2003-05-02";"2003-06-06";35;1;9;1;5148;0;0;0
15;"2003-04-30";"2003-05-22";22;NA;2;0;5149;0;0;0
15;"2003-04-28";"2003-06-06";39;0;14;1;5150;0;0;0
15;"2003-04-28";"2003-06-06";39;1;3;1;5151;0;0;0
15;"2003-04-28";"2003-05-22";24;1;3;1;5152;0;0;0
15;"2003-04-28";"2003-05-22";24;1;3;1;5153;0;0;0
15;"2003-04-28";"2003-06-05";38;1;3;1;5154;0;0;0
15;"2003-04-28";"2003-06-26";59;1;3;1;5155;0;0;0
15;"2003-04-28";"2003-06-05";38;1;3;1;5156;0;0;0
15;"2003-03-11";"2003-04-10";30;1;14;1;5161;0;0;0
15;"2003-03-11";"2003-06-06";87;NA;9;0;5163;0;0;0
15;"2003-03-17";"2003-05-22";66;1;2;1;5166;0;0;0
15;"2003-05-02";"2003-06-06";35;0;9;1;5168;0;0;0
15;"2003-04-01";"2003-06-06";66;NA;9;0;5171;0;0;0
15;"2003-04-08";"2003-06-06";59;0;21;1;5180;0;0;0
15;"2003-04-08";"2003-06-27";80;1;2;1;5181;0;0;0
15;"2003-04-08";"2003-10-17";192;0;16;1;5182;0;0;0
15;"2003-05-05";"2003-06-05";31;0;4;1;5184;0;0;0
15;"2003-05-27";"2003-07-03";37;0;9;1;5185;0;0;0
15;"2003-06-18";"2003-07-03";15;0;9;1;5186;0;0;0
15;"2003-06-18";"2003-10-24";128;1;9;1;5187;0;0;0
15;"2003-05-28";"2003-07-03";36;0;3;1;5188;0;0;0
15;"2003-05-28";"2003-06-27";30;NA;2;0;5189;0;0;0
15;"2003-05-27";"2003-06-27";31;0;3;1;5190;0;0;0
15;"2003-05-28";"2003-07-03";36;1;16;1;5191;0;0;0
15;"2003-05-28";"2003-06-06";9;NA;21;0;5192;0;0;0
15;"2003-05-27";"2003-09-25";121;1;1;1;5193;0;0;0
15;"2003-05-27";"2003-09-25";121;0;3;1;5194;0;0;0
15;"2003-05-27";"2003-09-25";121;1;3;1;5195;0;0;0
15;"2003-05-05";"2003-06-05";31;1;2;1;5196;0;0;0
15;"2003-05-27";"2003-09-25";121;1;3;1;5197;0;0;0
15;"2003-05-27";"2003-09-25";121;1;3;1;5198;0;0;0
15;"2003-05-27";"2003-09-25";121;1;3;1;5199;0;0;0
15;"2003-05-28";"2003-12-12";198;0;16;1;5201;0;0;0
15;"2003-05-27";"2003-07-03";37;0;16;1;5202;0;0;0
15;"2003-05-02";"2003-06-05";34;0;3;1;5203;0;0;0
15;"2003-05-27";"2003-09-25";121;1;3;1;5204;0;0;0
15;"2003-06-02";"2003-07-03";31;0;3;1;5210;0;0;0
15;"2003-06-25";"2003-09-25";92;1;2;1;5211;0;0;0
15;"2003-06-23";"2003-09-09";78;1;3;1;5212;0;0;0
15;"2003-06-23";"2003-10-23";122;0;3;1;5213;0;0;0
15;"2003-06-25";"2003-07-04";9;0;7;1;5214;0;0;0
15;"2003-08-22";"2004-04-01";223;0;16;1;5215;0;0;0
15;"2003-05-20";"2003-07-04";45;NA;7;0;5218;0;0;0
15;"2003-06-20";"2003-07-04";14;1;14;1;5223;0;0;0
15;"2003-09-02";"2003-11-13";72;0;4;1;5224;0;0;0
15;"2003-09-18";"2003-10-23";35;1;16;1;5225;0;0;0
15;"2003-08-06";"2003-11-14";100;0;2;1;5226;0;0;0
15;"2003-09-02";"2003-11-06";65;0;3;1;5227;0;0;0
15;"2003-09-02";"2004-07-01";303;NA;16;0;5228;0;0;0
15;"2003-08-06";"2003-11-13";99;1;3;1;5229;0;0;0
15;"2003-08-15";"2003-11-27";104;NA;2;0;5230;0;0;0
15;"2003-06-03";"2003-06-27";24;1;2;1;5232;0;0;0
15;"2003-09-02";"2003-09-26";24;0;2;1;5240;0;0;0
15;"2003-06-24";"2003-09-26";94;NA;2;0;5241;0;0;0
15;"2003-06-24";"2003-07-03";9;0;14;1;5242;0;0;0
15;"2003-06-24";"2003-11-27";156;1;2;1;5243;0;0;0
15;"2003-07-01";"2003-10-17";108;NA;9;0;5249;0;0;0
15;"2003-07-01";"2003-10-17";108;0;9;1;5250;0;0;0
15;"2003-10-29";"2004-01-15";78;1;14;1;5262;0;0;0
15;"2003-10-02";"2003-11-06";35;0;3;1;5263;0;0;0
15;"2003-10-15";"2004-12-03";415;0;16;1;5264;0;0;0
15;"2003-09-08";"2003-10-16";38;1;3;1;5265;0;0;0
15;"2003-10-02";"2004-01-15";105;0;3;1;5266;0;0;0
15;"2003-10-02";"2004-07-01";273;0;1;1;5267;0;0;0
15;"2003-10-02";"2004-07-01";273;1;1;1;5268;0;0;0
15;"2003-10-09";"2003-11-06";28;1;7;1;5269;0;0;0
15;"2004-01-28";"2004-04-01";64;1;3;1;5270;0;0;0
15;"2003-10-02";"2003-11-06";35;1;3;1;5271;0;0;0
15;"2003-10-02";"2003-11-06";35;1;7;1;5272;0;0;0
15;"2003-10-09";"2003-11-14";36;0;7;1;5273;0;0;0
15;"2003-10-02";"2003-11-06";35;0;3;1;5274;0;0;0
15;"2003-09-08";"2003-10-16";38;0;3;1;5275;0;0;0
15;"2003-10-15";"2003-11-27";43;0;16;1;5276;0;0;0
15;"2003-10-02";"2003-11-13";42;0;3;1;5277;0;0;0
15;"2003-10-02";"2003-11-13";42;1;9;1;5278;0;0;0
15;"2003-10-15";"2004-02-13";121;1;16;1;5279;0;0;0
15;"2003-10-02";"2003-11-06";35;0;3;1;5280;0;0;0
15;"2003-10-02";"2003-11-13";42;0;3;1;5281;0;0;0
15;"2003-10-29";"2004-02-12";106;0;16;1;5282;0;0;0
15;"2003-10-09";"2003-12-11";63;0;16;1;5283;0;0;0
15;"2003-10-02";"2003-11-06";35;0;16;1;5284;0;0;0
15;"2003-10-09";"2003-11-06";28;1;1;1;5285;0;0;0
15;"2003-10-15";"2004-03-11";148;0;16;1;5286;0;0;0
15;"2003-10-09";"2003-11-06";28;1;7;0;5288;0;0;0
15;"2003-09-08";"2003-10-17";39;1;9;1;5289;0;0;0
15;"2003-09-08";"2003-10-17";39;1;9;1;5290;0;0;0
15;"2003-10-09";"2004-04-29";203;0;9;1;5291;0;0;0
15;"2003-10-01";"2003-10-17";16;0;2;1;5292;0;0;0
15;"2003-09-05";"2003-10-17";42;1;2;1;5296;0;0;0
15;"2003-09-05";"2003-10-17";42;NA;2;0;5297;0;0;0
15;"2003-09-29";"2003-11-06";38;1;2;1;5298;0;0;0
15;"2003-10-28";"2003-11-06";9;0;16;1;5299;0;0;0
15;"2003-12-17";"2004-04-29";134;0;16;1;5300;0;0;0
15;"2003-10-28";"2003-11-27";30;0;2;1;5301;0;0;0
15;"2003-10-28";"2003-12-11";44;1;3;1;5302;0;0;0
15;"2003-10-28";"2003-12-11";44;1;3;1;5303;0;0;0
15;"2003-10-28";"2003-12-11";44;1;3;1;5304;0;0;0
15;"2003-11-11";"2003-12-11";30;1;9;1;5319;0;0;0
15;"2003-11-10";"2004-01-15";66;0;3;1;5320;0;0;0
15;"2003-11-11";"2003-12-11";30;0;3;1;5321;0;0;0
15;"2003-10-20";"2003-11-27";38;1;3;1;5322;0;0;0
15;"2003-11-03";"2003-11-14";11;0;14;1;5324;0;0;0
15;"2003-10-14";"2003-11-06";23;NA;16;0;5325;0;0;0
15;"2003-10-14";"2004-01-30";108;0;14;1;5326;0;0;0
15;"2003-12-08";"2004-01-29";52;1;3;1;5329;0;0;0
15;"2003-12-08";"2004-01-29";52;1;3;1;5330;0;0;0
15;"2003-12-17";"2004-02-12";57;0;3;1;5331;0;0;0
15;"2003-12-17";"2004-02-12";57;0;3;1;5332;0;0;0
15;"2003-12-08";"2004-05-06";150;1;3;1;5333;0;0;0
15;"2004-01-09";"2004-03-12";63;1;2;1;5334;0;0;0
15;"2003-12-17";"2004-04-30";135;1;1;1;5335;0;0;0
15;"2003-12-01";"2004-04-02";123;1;2;1;5336;0;0;0
15;"2004-01-09";"2004-01-16";7;NA;2;0;5337;0;0;0
15;"2003-12-17";"2004-02-12";57;0;16;1;5338;0;0;0
15;"2003-10-21";"2004-01-16";87;1;2;1;5339;0;0;0
15;"2003-10-23";"2003-11-06";14;0;2;1;5341;0;0;0
15;"2003-10-23";"2003-11-06";14;1;2;1;5342;0;0;0
15;"2003-10-30";"2003-11-25";26;0;9;1;5343;0;0;0
15;"2004-01-14";"2004-02-12";29;0;16;1;5345;0;0;0
15;"2003-12-22";"2004-02-12";52;1;7;1;5346;0;0;0
15;"2004-01-14";"2004-05-06";113;1;2;1;5347;0;0;0
15;"2003-12-22";"2004-03-04";73;0;14;1;5348;0;0;0
15;"2004-01-14";"2004-06-18";156;0;14;1;5349;0;0;0
15;"2004-01-28";"2004-02-12";15;NA;16;0;5350;0;0;0
15;"2003-12-22";"2004-02-12";52;1;3;1;5351;0;0;0
15;"2004-02-18";"2004-03-04";15;0;16;1;5352;0;0;0
15;"2003-12-22";"2004-02-12";52;0;3;1;5353;0;0;0
15;"2003-11-11";"2004-03-04";114;NA;16;0;5354;0;0;0
15;"2003-11-11";"2003-11-27";16;0;21;1;5356;0;0;0
15;"2003-12-09";"2004-03-11";93;0;2;1;5361;0;0;0
15;"2004-02-18";"2004-05-06";78;0;2;1;5364;0;0;0
15;"2004-02-18";"2004-03-25";36;0;3;1;5365;0;0;0
15;"2004-03-03";"2004-04-01";29;0;3;1;5366;0;0;0
15;"2004-03-03";"2004-04-01";29;0;3;1;5367;0;0;0
15;"2004-02-18";"2004-04-02";44;0;21;1;5368;0;0;0
15;"2004-02-18";"2004-03-25";36;0;2;1;5369;0;0;0
15;"2004-03-17";"2004-10-29";226;0;9;1;5370;0;0;0
15;"2004-02-19";"2004-04-01";42;0;3;1;5371;0;0;0
15;"2004-02-18";"2004-03-12";23;1;21;1;5372;0;0;0
15;"2004-02-18";"2004-03-12";23;1;1;1;5373;0;0;0
15;"2004-02-18";"2004-04-01";43;1;3;1;5374;0;0;0
15;"2004-01-26";"2004-03-11";45;0;2;1;5375;0;0;0
15;"2004-02-18";"2004-03-11";22;1;14;1;5376;0;0;0
15;"2004-02-26";"2004-03-11";14;NA;2;0;5377;0;0;0
15;"2004-02-18";"2004-04-01";43;0;16;1;5379;0;0;0
15;"2004-01-13";"2004-04-02";80;NA;21;0;5382;0;0;0
15;"2004-01-13";"2004-03-12";59;NA;21;0;5383;0;0;0
15;"2004-02-13";"2004-03-11";27;0;7;1;5387;0;0;0
15;"2004-01-28";"2004-03-11";43;NA;7;0;5391;0;0;0
15;"2004-04-22";"2004-07-01";70;0;16;1;5393;0;0;0
15;"2004-03-24";"2004-05-06";43;0;1;1;5394;0;0;0
15;"2004-02-20";"2004-04-01";41;1;7;1;5395;0;0;0
15;"2004-03-17";"2004-05-27";71;1;3;1;5396;0;0;0
15;"2004-03-17";"2004-04-01";15;1;3;1;5397;0;0;0
15;"2004-03-17";"2004-04-29";43;0;3;1;5398;0;0;0
15;"2005-01-13";"2005-02-17";35;1;3;1;5400;0;0;0
15;"2004-09-27";"2004-11-11";45;1;14;1;5406;0;0;0
15;"2004-06-16";"2004-11-11";148;0;4;1;5407;0;0;0
15;"2004-04-28";"2004-06-18";51;1;1;1;5409;0;0;0
15;"2004-04-19";"2004-09-07";141;0;3;1;5410;0;0;0
15;"2004-04-19";"2004-05-06";17;1;3;1;5411;0;0;0
15;"2004-04-22";"2004-05-27";35;0;3;1;5412;0;0;0
15;"2004-05-05";"2004-06-18";44;0;7;1;5413;0;0;0
15;"2004-04-22";"2004-05-06";14;1;9;1;5414;0;0;0
15;"2004-04-22";"2004-05-06";14;1;7;1;5415;0;0;0
15;"2004-04-22";"2004-05-27";35;0;16;1;5416;0;0;0
15;"2004-04-22";"2004-10-21";182;0;21;1;5417;0;0;0
15;"2004-04-22";"2004-05-27";35;1;3;1;5418;0;0;0
15;"2004-03-15";"2004-05-06";52;0;1;1;5419;0;0;0
15;"2004-11-29";"2005-01-27";59;1;2;1;5420;0;0;0
15;"2004-03-02";"2004-05-06";65;NA;9;0;5422;0;0;0
15;"2004-03-03";"2004-05-06";64;0;9;1;5425;0;0;0
15;"2004-04-02";"2004-06-18";77;0;16;1;5431;0;0;0
15;"2004-03-23";"2004-12-03";255;0;3;1;5433;0;0;0
15;"2004-03-23";"2004-12-03";255;NA;1;0;5435;0;0;0
15;"2004-03-30";"2004-05-07";38;1;4;0;5444;0;0;0
15;"2004-03-30";"2004-04-29";30;1;2;1;5445;0;0;0
15;"2004-06-10";"2004-10-28";140;0;4;1;5446;0;0;0
15;"2004-06-16";"2005-01-27";225;1;1;1;5447;0;0;0
15;"2004-05-21";"2004-06-18";28;1;7;1;5449;0;0;0
15;"2004-06-10";"2004-07-01";21;0;4;1;5450;0;0;0
15;"2004-06-10";"2004-10-28";140;1;16;1;5451;0;0;0
15;"2004-05-21";"2004-07-01";41;0;21;1;5452;0;0;0
15;"2004-06-10";"2004-12-03";176;1;1;1;5453;0;0;0
15;"2004-05-21";"2004-06-17";27;1;3;1;5454;0;0;0
15;"2004-05-21";"2004-06-17";27;0;3;1;5455;0;0;0
15;"2004-05-21";"2004-07-01";41;0;3;1;5456;0;0;0
15;"2004-05-21";"2004-06-17";27;0;3;1;5457;0;0;0
15;"2004-05-21";"2004-09-30";132;1;3;1;5458;0;0;0
15;"2004-05-21";"2004-06-17";27;1;3;1;5459;0;0;0
15;"2004-05-21";"2004-10-01";133;0;2;1;5460;0;0;0
15;"2004-04-27";"2004-05-28";31;0;21;1;5461;0;0;0
15;"2004-06-24";"2004-10-22";120;1;9;1;5464;0;0;0
15;"2004-06-16";"2004-10-21";127;0;16;1;5465;0;0;0
15;"2004-06-24";"2004-10-29";127;0;16;1;5466;0;0;0
15;"2004-06-24";"2004-11-12";141;0;2;1;5467;0;0;0
15;"2004-06-16";"2004-10-21";127;0;3;1;5468;0;0;0
15;"2004-06-16";"2004-09-23";99;0;3;1;5469;0;0;0
15;"2004-06-16";"2004-09-23";99;1;3;1;5470;0;0;0
15;"2004-05-24";"2004-07-01";38;0;9;1;5471;0;0;0
15;"2004-06-24";"2004-09-30";98;1;14;1;5472;0;0;0
15;"2004-06-24";"2004-10-29";127;0;16;1;5473;0;0;0
15;"2004-05-04";"2004-10-28";177;0;16;1;5475;0;0;0
15;"2004-05-04";"2004-05-27";23;1;7;1;5476;0;0;0
15;"2005-03-03";"2005-05-12";70;0;1;0;5482;0;0;0
15;"2004-05-25";"2004-06-18";24;1;9;1;5484;0;0;0
15;"2004-08-24";"2004-10-21";58;0;16;1;5490;0;0;0
15;"2004-06-21";"2004-10-29";130;0;16;1;5491;0;0;0
15;"2004-09-23";"2004-11-11";49;1;4;1;5492;0;0;0
15;"2004-06-21";"2004-09-24";95;0;2;1;5493;0;0;0
15;"2004-07-14";"2004-11-11";120;1;2;1;5494;0;0;0
15;"2004-08-12";"2004-10-28";77;1;9;1;5495;0;0;0
15;"2004-08-24";"2004-10-21";58;1;4;1;5496;0;0;0
15;"2004-08-24";"2004-10-28";65;0;16;1;5497;0;0;0
15;"2004-06-21";"2004-11-25";157;0;21;1;5498;0;0;0
15;"2004-07-14";"2005-02-18";219;0;2;1;5499;0;0;0
15;"2004-08-24";"2004-11-26";94;1;7;1;5500;0;0;0
15;"2004-08-24";"2004-10-01";38;1;2;1;5501;0;0;0
15;"2004-08-12";"2005-03-11";211;1;2;1;5502;0;0;0
15;"2004-07-01";"2004-09-08";69;0;3;1;5504;0;0;0
15;"2004-06-15";"2004-07-01";16;1;14;0;5505;0;0;0
15;"2004-06-15";"2004-07-01";16;1;14;1;5506;0;0;0
15;"2004-06-29";"2004-09-24";87;0;9;1;5510;0;0;0
15;"2004-06-29";"2004-10-21";114;0;2;1;5511;0;0;0
15;"2004-06-29";"2004-10-01";94;0;14;1;5512;0;0;0
15;"2004-06-29";"2004-10-29";122;0;16;1;5513;0;0;0
15;"2004-06-29";"2004-12-17";171;NA;21;0;5514;0;0;0
15;"2004-06-29";"2004-10-29";122;1;2;1;5515;0;0;0
15;"2005-05-30";"2005-06-30";31;1;9;0;5523;0;0;0
15;"2004-10-14";"2004-11-24";41;0;3;1;5525;0;0;0
15;"2004-09-06";"2004-10-28";52;0;4;1;5526;0;0;0
15;"2004-10-01";"2005-02-24";146;1;3;1;5527;0;0;0
15;"2004-10-28";"2005-02-25";120;0;16;1;5528;0;0;0
15;"2004-09-06";"2004-10-28";52;1;9;1;5529;0;0;0
15;"2004-10-14";"2005-04-15";183;1;2;1;5530;0;0;0
15;"2004-08-13";"2004-11-26";105;0;9;1;5531;0;0;0
15;"2004-09-27";"2004-10-28";31;1;3;1;5532;0;0;0
15;"2004-09-06";"2004-09-30";24;1;9;1;5533;0;0;0
15;"2004-09-27";"2004-10-22";25;1;9;0;5534;0;0;0
15;"2004-10-14";"2004-10-29";15;NA;2;0;5535;0;0;0
15;"2004-11-05";"2004-12-17";42;1;21;1;5536;0;0;0
15;"2004-10-20";"2005-01-20";92;1;1;1;5537;0;0;0
15;"2004-10-14";"2004-10-22";8;NA;2;0;5538;0;0;0
15;"2004-10-20";"2004-11-11";22;0;16;1;5539;0;0;0
15;"2004-09-27";"2004-10-28";31;1;21;1;5540;0;0;0
15;"2004-09-06";"2004-10-01";25;0;1;1;5542;0;0;0
15;"2004-10-01";"2004-12-16";76;0;3;1;5543;0;0;0
15;"2004-10-01";"2005-02-24";146;1;3;1;5544;0;0;0
15;"2004-10-01";"2005-02-24";146;1;3;1;5545;0;0;0
15;"2004-10-01";"2005-02-24";146;1;3;1;5546;0;0;0
15;"2004-10-01";"2005-02-24";146;1;3;1;5547;0;0;0
15;"2004-10-20";"2004-11-11";22;1;16;1;5548;0;0;0
15;"2004-10-20";"2005-01-27";99;1;4;1;5549;0;0;0
15;"2004-09-27";"2004-10-28";31;1;3;1;5550;0;0;0
15;"2004-09-27";"2004-10-21";24;0;3;1;5551;0;0;0
15;"2004-10-01";"2005-01-27";118;1;3;1;5552;0;0;0
15;"2004-10-01";"2004-11-11";41;1;3;1;5553;0;0;0
15;"2004-10-20";"2004-10-28";8;0;16;1;5558;0;0;0
15;"2004-11-17";"2005-01-20";64;1;21;1;5559;0;0;0
15;"2004-11-17";"2005-01-27";71;1;2;1;5560;0;0;0
15;"2004-09-03";"2004-10-01";28;0;2;1;5561;0;0;0
15;"2004-11-17";"2005-02-24";99;1;2;1;5562;0;0;0
15;"2004-09-03";"2004-10-22";49;1;2;1;5563;0;0;0
15;"2004-09-03";"2004-10-22";49;1;2;1;5564;0;0;0
15;"2004-10-19";"2004-11-23";35;0;3;1;5565;0;0;0
15;"2004-10-26";"2005-01-20";86;0;2;1;5566;0;0;0
15;"2004-09-27";"2004-10-28";31;1;14;1;5567;0;0;0
15;"2004-10-20";"2004-12-03";44;0;2;1;5568;0;0;0
15;"2004-10-26";"2004-11-11";16;1;3;1;5569;0;0;0
15;"2004-09-06";"2004-09-24";18;0;2;1;5570;0;0;0
15;"2004-09-06";"2004-10-01";25;0;2;1;5571;0;0;0
15;"2004-09-21";"2004-10-28";37;NA;16;0;5577;0;0;0
15;"2004-10-18";"2004-12-03";46;1;1;1;5579;0;0;0
15;"2004-10-18";"2004-12-03";46;1;16;1;5583;0;0;0
15;"2004-12-13";"2005-02-24";73;1;14;1;5584;0;0;0
15;"2004-12-15";"2005-05-12";148;1;16;1;5585;0;0;0
15;"2004-11-17";"2005-05-12";176;0;16;1;5586;0;0;0
15;"2004-11-17";"2005-05-12";176;0;3;1;5587;0;0;0
15;"2004-11-17";"2005-05-12";176;0;3;1;5588;0;0;0
15;"2005-01-13";"2005-05-12";119;0;7;0;5595;0;0;0
15;"2005-01-26";"2005-03-17";50;1;7;1;5596;0;0;0
15;"2004-11-29";"2005-02-17";80;0;9;1;5597;0;0;0
15;"2004-10-15";"2004-11-23";39;0;9;1;5598;0;0;0
15;"2004-12-13";"2005-02-17";66;0;3;1;5599;0;0;0
15;"2004-12-03";"2005-01-27";55;1;3;1;5600;0;0;0
15;"2004-10-19";"2005-01-20";93;NA;21;0;5602;0;0;0
15;"2004-10-19";"2004-11-12";24;0;14;1;5603;0;0;0
15;"2004-10-19";"2004-11-11";23;1;1;1;5604;0;0;0
15;"2004-10-19";"2004-11-11";23;0;9;1;5605;0;0;0
15;"2004-11-18";"2004-12-03";15;NA;4;0;5607;0;0;0
15;"2005-01-12";"2005-01-27";15;0;2;1;5611;0;0;0
15;"2004-11-29";"2005-02-17";80;0;2;1;5612;0;0;0
15;"2005-01-26";"2005-03-10";43;1;7;1;5614;0;0;0
15;"2005-01-13";"2005-02-24";42;0;9;1;5615;0;0;0
15;"2005-01-12";"2005-01-27";15;0;16;1;5616;0;0;0
15;"2005-01-21";"2005-03-10";48;1;2;1;5617;0;0;0
15;"2004-11-09";"2004-12-03";24;0;4;1;5618;0;0;0
15;"2004-11-09";"2004-11-25";16;1;1;1;5619;0;0;0
15;"2004-11-09";"2005-03-17";128;0;16;1;5620;0;0;0
15;"2004-11-23";"2004-12-03";10;0;14;1;5625;0;0;0
15;"2004-12-14";"2005-01-28";45;0;14;1;5629;0;0;0
15;"2004-12-14";"2005-06-03";171;0;14;1;5630;0;0;0
15;"2004-12-16";"2005-06-17";183;0;4;0;5632;0;0;0
15;"2005-02-18";"2005-05-12";83;1;3;1;5633;0;0;0
15;"2005-03-14";"2005-06-16";94;0;16;1;5634;0;0;0
15;"2005-03-14";"2005-06-16";94;0;16;1;5635;0;0;0
15;"2005-02-21";"2005-03-17";24;0;14;1;5636;0;0;0
15;"2005-02-25";"2005-04-21";55;1;1;1;5637;0;0;0
15;"2005-03-03";"2005-03-17";14;1;14;1;5638;0;0;0
15;"2005-03-17";"2005-06-30";105;0;3;1;5639;0;0;0
15;"2005-02-25";"2005-05-12";76;1;3;1;5640;0;0;0
15;"2005-02-25";"2005-05-12";76;1;3;1;5641;0;0;0
15;"2005-02-25";"2005-05-12";76;1;3;1;5642;0;0;0
15;"2005-02-25";"2005-05-12";76;1;3;1;5643;0;0;0
15;"2005-02-25";"2005-05-12";76;1;3;1;5644;0;0;0
15;"2005-02-25";"2005-05-12";76;1;3;1;5645;0;0;0
15;"2005-02-25";"2005-04-21";55;0;3;1;5646;0;0;0
15;"2005-01-31";"2005-03-17";45;1;2;1;5647;0;0;0
15;"2005-04-07";"2005-06-17";71;1;2;0;5656;0;0;0
15;"2005-04-07";"2005-04-21";14;1;9;1;5657;0;0;0
15;"2005-04-07";"2005-06-03";57;1;9;1;5658;0;0;0
15;"2005-04-07";"2005-05-12";35;1;14;1;5659;0;0;0
15;"2005-04-07";"2005-04-21";14;0;14;1;5660;0;0;0
15;"2005-04-07";"2005-05-12";35;1;16;1;5661;0;0;0
15;"2005-04-07";"2005-05-12";35;0;21;1;5662;0;0;0
15;"2005-04-27";"2005-06-16";50;1;1;1;5663;0;0;0
15;"2005-04-07";"2005-04-22";15;NA;2;0;5664;0;0;0
15;"2005-03-03";"2005-04-21";49;1;9;1;5665;0;0;0
15;"2005-04-14";"2005-06-16";63;1;21;1;5666;0;0;0
15;"2005-02-15";"2005-03-11";24;0;14;1;5670;0;0;0
15;"2005-02-15";"2005-04-22";66;1;2;0;5671;0;0;0
15;"2005-02-15";"2005-03-18";31;1;7;0;5672;0;0;0
15;"2005-02-22";"2005-05-12";79;1;3;1;5674;0;0;0
15;"2005-02-22";"2005-04-15";52;1;2;1;5675;0;0;0
15;"2005-06-09";"2005-06-30";21;1;7;1;5682;0;0;0
15;"2005-05-26";"2005-06-30";35;1;21;1;5683;0;0;0
15;"2005-04-11";"2005-06-30";80;1;1;1;5684;0;0;0
15;"2005-06-09";"2005-06-30";21;1;4;1;5685;0;0;0
15;"2005-05-17";"2005-06-16";30;0;21;1;5686;0;0;0
15;"2005-05-13";"2005-06-16";34;1;3;1;5687;0;0;0
15;"2005-05-13";"2005-06-30";48;1;3;1;5688;0;0;0
15;"2005-04-12";"2005-06-17";66;1;16;1;5690;0;0;0
15;"2005-04-12";"2005-06-16";65;NA;21;0;5691;0;0;0
15;"2005-05-31";"2005-06-16";16;0;7;1;5695;0;0;0
15;"2005-05-31";"2005-06-30";30;0;9;1;5696;0;0;0
15;"2005-05-31";"2005-06-16";16;1;9;1;5697;0;0;0
15;"2005-06-09";"2005-06-16";7;NA;2;0;5698;0;0;0
15;"2005-06-09";"2005-06-30";21;0;16;1;5700;0;0;0
15;"2005-05-30";"2005-06-16";17;0;1;1;5701;0;0;0
15;"2005-05-31";"2005-06-30";30;1;3;1;5702;0;0;0
15;"2005-04-19";"2005-06-16";58;1;2;1;5703;0;0;0
15;"2005-04-19";"2005-06-17";59;1;1;1;5704;0;0;0
15;"2005-04-19";"2005-05-12";23;0;2;1;5705;0;0;0
15;"2005-04-19";"2005-06-17";59;0;16;1;5706;0;0;0
15;"2005-05-30";"2005-06-17";18;0;2;0;5722;0;0;0
15;"2005-05-10";"2005-06-30";51;NA;9;0;5733;0;0;0
15;"2005-05-10";"2005-06-30";51;0;21;1;5737;0;0;0
15;"2005-05-31";"2005-06-16";16;0;9;1;5759;0;0;0
15;"2005-05-31";"2005-06-17";17;0;2;1;5760;0;0;0
15;"2005-05-31";"2005-06-30";30;0;14;0;5761;0;0;0
15;"2005-05-31";"2005-06-30";30;0;16;1;5763;0;0;0
15;"2005-06-01";"2005-06-03";2;1;4;1;5765;0;0;0
15;"2005-06-14";"2005-06-30";16;1;2;1;5773;0;0;0
15;"2005-06-14";"2005-06-30";16;0;2;1;5774;0;0;0
15;"2005-06-14";"2005-06-30";16;0;14;1;5775;0;0;0
15;"2005-06-14";"2005-06-30";16;0;16;1;5776;0;0;0
